Leibniz, Multi-Threaded (sec, thread_count_:20, n:300000)  == 0.009427
Leibniz, Multi-Threaded (sec, thread_count_:21, n:300000)  == 0.009708
Leibniz, Multi-Threaded (sec, thread_count_:22, n:300000)  == 0.010010
Leibniz, Multi-Threaded (sec, thread_count_:23, n:300000)  == 0.010275
Leibniz, Multi-Threaded (sec, thread_count_:24, n:300000)  == 0.010601
Leibniz, Multi-Threaded (sec, thread_count_:25, n:300000)  == 0.010924
Leibniz, Multi-Threaded (sec, thread_count_:26, n:300000)  == 0.012708
Leibniz, Multi-Threaded (sec, thread_count_:27, n:300000)  == 0.013031
Leibniz, Multi-Threaded (sec, thread_count_:28, n:300000)  == 0.014426
Leibniz, Multi-Threaded (sec, thread_count_:1, n:400000)  == 0.001725
Leibniz, Multi-Threaded (sec, thread_count_:2, n:400000)  == 0.003017
Leibniz, Multi-Threaded (sec, thread_count_:3, n:400000)  == 0.003869
Leibniz, Multi-Threaded (sec, thread_count_:4, n:400000)  == 0.004587
Leibniz, Multi-Threaded (sec, thread_count_:5, n:400000)  == 0.005216
Leibniz, Multi-Threaded (sec, thread_count_:6, n:400000)  == 0.005785
Leibniz, Multi-Threaded (sec, thread_count_:7, n:400000)  == 0.006322
Leibniz, Multi-Threaded (sec, thread_count_:8, n:400000)  == 0.006807
Leibniz, Multi-Threaded (sec, thread_count_:9, n:400000)  == 0.007261
Leibniz, Multi-Threaded (sec, thread_count_:10, n:400000)  == 0.007685
Leibniz, Multi-Threaded (sec, thread_count_:11, n:400000)  == 0.008110
Leibniz, Multi-Threaded (sec, thread_count_:12, n:400000)  == 0.008494
Leibniz, Multi-Threaded (sec, thread_count_:13, n:400000)  == 0.008847
Leibniz, Multi-Threaded (sec, thread_count_:14, n:400000)  == 0.009183
Leibniz, Multi-Threaded (sec, thread_count_:15, n:400000)  == 0.009511
Leibniz, Multi-Threaded (sec, thread_count_:16, n:400000)  == 0.009880
Leibniz, Multi-Threaded (sec, thread_count_:17, n:400000)  == 0.010227
Leibniz, Multi-Threaded (sec, thread_count_:18, n:400000)  == 0.010585
Leibniz, Multi-Threaded (sec, thread_count_:19, n:400000)  == 0.010934
Leibniz, Multi-Threaded (sec, thread_count_:20, n:400000)  == 0.011317
Leibniz, Multi-Threaded (sec, thread_count_:21, n:400000)  == 0.011658
Leibniz, Multi-Threaded (sec, thread_count_:22, n:400000)  == 0.011941
Leibniz, Multi-Threaded (sec, thread_count_:23, n:400000)  == 0.012233
Leibniz, Multi-Threaded (sec, thread_count_:24, n:400000)  == 0.012532
Leibniz, Multi-Threaded (sec, thread_count_:25, n:400000)  == 0.012815
Leibniz, Multi-Threaded (sec, thread_count_:26, n:400000)  == 0.014622
Leibniz, Multi-Threaded (sec, thread_count_:27, n:400000)  == 0.016452
Leibniz, Multi-Threaded (sec, thread_count_:28, n:400000)  == 0.016905
Leibniz, Multi-Threaded (sec, thread_count_:1, n:500000)  == 0.002148
Leibniz, Multi-Threaded (sec, thread_count_:2, n:500000)  == 0.003748
Leibniz, Multi-Threaded (sec, thread_count_:3, n:500000)  == 0.004686
Leibniz, Multi-Threaded (sec, thread_count_:4, n:500000)  == 0.005585
Leibniz, Multi-Threaded (sec, thread_count_:5, n:500000)  == 0.006347
Leibniz, Multi-Threaded (sec, thread_count_:6, n:500000)  == 0.007041
Leibniz, Multi-Threaded (sec, thread_count_:7, n:500000)  == 0.007736
Leibniz, Multi-Threaded (sec, thread_count_:8, n:500000)  == 0.008386
Leibniz, Multi-Threaded (sec, thread_count_:9, n:500000)  == 0.008975
Leibniz, Multi-Threaded (sec, thread_count_:10, n:500000)  == 0.009589
Leibniz, Multi-Threaded (sec, thread_count_:11, n:500000)  == 0.010067
Leibniz, Multi-Threaded (sec, thread_count_:12, n:500000)  == 0.010605
Leibniz, Multi-Threaded (sec, thread_count_:13, n:500000)  == 0.011133
Leibniz, Multi-Threaded (sec, thread_count_:14, n:500000)  == 0.011636
Leibniz, Multi-Threaded (sec, thread_count_:15, n:500000)  == 0.012227
Leibniz, Multi-Threaded (sec, thread_count_:16, n:500000)  == 0.012706
Leibniz, Multi-Threaded (sec, thread_count_:17, n:500000)  == 0.013112
Leibniz, Multi-Threaded (sec, thread_count_:18, n:500000)  == 0.013509
Leibniz, Multi-Threaded (sec, thread_count_:19, n:500000)  == 0.013899
Leibniz, Multi-Threaded (sec, thread_count_:20, n:500000)  == 0.014301
Leibniz, Multi-Threaded (sec, thread_count_:21, n:500000)  == 0.014640
Leibniz, Multi-Threaded (sec, thread_count_:22, n:500000)  == 0.015013
Leibniz, Multi-Threaded (sec, thread_count_:23, n:500000)  == 0.015429
Leibniz, Multi-Threaded (sec, thread_count_:24, n:500000)  == 0.015790
Leibniz, Multi-Threaded (sec, thread_count_:25, n:500000)  == 0.016174
Leibniz, Multi-Threaded (sec, thread_count_:26, n:500000)  == 0.016473
Leibniz, Multi-Threaded (sec, thread_count_:27, n:500000)  == 0.018161
Leibniz, Multi-Threaded (sec, thread_count_:28, n:500000)  == 0.018975
Leibniz, Multi-Threaded (sec, thread_count_:1, n:1000000)  == 0.003700
Leibniz, Multi-Threaded (sec, thread_count_:2, n:1000000)  == 0.006083
Leibniz, Multi-Threaded (sec, thread_count_:3, n:1000000)  == 0.007886
Leibniz, Multi-Threaded (sec, thread_count_:4, n:1000000)  == 0.009243
Leibniz, Multi-Threaded (sec, thread_count_:5, n:1000000)  == 0.010353
Leibniz, Multi-Threaded (sec, thread_count_:6, n:1000000)  == 0.011417
Leibniz, Multi-Threaded (sec, thread_count_:7, n:1000000)  == 0.012363
Leibniz, Multi-Threaded (sec, thread_count_:8, n:1000000)  == 0.013112
Leibniz, Multi-Threaded (sec, thread_count_:9, n:1000000)  == 0.013971
Leibniz, Multi-Threaded (sec, thread_count_:10, n:1000000)  == 0.014745
Leibniz, Multi-Threaded (sec, thread_count_:11, n:1000000)  == 0.015446
Leibniz, Multi-Threaded (sec, thread_count_:12, n:1000000)  == 0.016191
Leibniz, Multi-Threaded (sec, thread_count_:13, n:1000000)  == 0.016804
Leibniz, Multi-Threaded (sec, thread_count_:14, n:1000000)  == 0.017452
Leibniz, Multi-Threaded (sec, thread_count_:15, n:1000000)  == 0.018022
Leibniz, Multi-Threaded (sec, thread_count_:16, n:1000000)  == 0.018638
Leibniz, Multi-Threaded (sec, thread_count_:17, n:1000000)  == 0.019231
Leibniz, Multi-Threaded (sec, thread_count_:18, n:1000000)  == 0.019770
Leibniz, Multi-Threaded (sec, thread_count_:19, n:1000000)  == 0.020339
Leibniz, Multi-Threaded (sec, thread_count_:20, n:1000000)  == 0.020763
Leibniz, Multi-Threaded (sec, thread_count_:21, n:1000000)  == 0.021249
Leibniz, Multi-Threaded (sec, thread_count_:22, n:1000000)  == 0.021651
Leibniz, Multi-Threaded (sec, thread_count_:23, n:1000000)  == 0.022156
Leibniz, Multi-Threaded (sec, thread_count_:24, n:1000000)  == 0.022623
Leibniz, Multi-Threaded (sec, thread_count_:25, n:1000000)  == 0.023146
Leibniz, Multi-Threaded (sec, thread_count_:26, n:1000000)  == 0.023569
Leibniz, Multi-Threaded (sec, thread_count_:27, n:1000000)  == 0.025310
Leibniz, Multi-Threaded (sec, thread_count_:28, n:1000000)  == 0.052971
Leibniz, Multi-Threaded (sec, thread_count_:1, n:2000000)  == 0.008477
Leibniz, Multi-Threaded (sec, thread_count_:2, n:2000000)  == 0.012916
Leibniz, Multi-Threaded (sec, thread_count_:3, n:2000000)  == 0.015941
Leibniz, Multi-Threaded (sec, thread_count_:4, n:2000000)  == 0.018284
Leibniz, Multi-Threaded (sec, thread_count_:5, n:2000000)  == 0.020232
Leibniz, Multi-Threaded (sec, thread_count_:6, n:2000000)  == 0.021980
Leibniz, Multi-Threaded (sec, thread_count_:7, n:2000000)  == 0.023603
Leibniz, Multi-Threaded (sec, thread_count_:8, n:2000000)  == 0.025015
Leibniz, Multi-Threaded (sec, thread_count_:9, n:2000000)  == 0.026264
Leibniz, Multi-Threaded (sec, thread_count_:10, n:2000000)  == 0.027421
Leibniz, Multi-Threaded (sec, thread_count_:11, n:2000000)  == 0.028586
Leibniz, Multi-Threaded (sec, thread_count_:12, n:2000000)  == 0.029590
Leibniz, Multi-Threaded (sec, thread_count_:13, n:2000000)  == 0.030590
Leibniz, Multi-Threaded (sec, thread_count_:14, n:2000000)  == 0.031487
Leibniz, Multi-Threaded (sec, thread_count_:15, n:2000000)  == 0.032334
Leibniz, Multi-Threaded (sec, thread_count_:16, n:2000000)  == 0.033216
Leibniz, Multi-Threaded (sec, thread_count_:17, n:2000000)  == 0.034095
Leibniz, Multi-Threaded (sec, thread_count_:18, n:2000000)  == 0.034854
Leibniz, Multi-Threaded (sec, thread_count_:19, n:2000000)  == 0.035620
Leibniz, Multi-Threaded (sec, thread_count_:20, n:2000000)  == 0.036402
Leibniz, Multi-Threaded (sec, thread_count_:21, n:2000000)  == 0.037087
Leibniz, Multi-Threaded (sec, thread_count_:22, n:2000000)  == 0.037752
Leibniz, Multi-Threaded (sec, thread_count_:23, n:2000000)  == 0.038395
Leibniz, Multi-Threaded (sec, thread_count_:24, n:2000000)  == 0.038979
Leibniz, Multi-Threaded (sec, thread_count_:25, n:2000000)  == 0.039673
Leibniz, Multi-Threaded (sec, thread_count_:26, n:2000000)  == 0.040336
Leibniz, Multi-Threaded (sec, thread_count_:27, n:2000000)  == 0.042211
Leibniz, Multi-Threaded (sec, thread_count_:28, n:2000000)  == 0.043949
Leibniz, Multi-Threaded (sec, thread_count_:1, n:3000000)  == 0.012696
Leibniz, Multi-Threaded (sec, thread_count_:2, n:3000000)  == 0.019226
Leibniz, Multi-Threaded (sec, thread_count_:3, n:3000000)  == 0.023526
Leibniz, Multi-Threaded (sec, thread_count_:4, n:3000000)  == 0.026832
Leibniz, Multi-Threaded (sec, thread_count_:5, n:3000000)  == 0.029482
Leibniz, Multi-Threaded (sec, thread_count_:6, n:3000000)  == 0.031947
Leibniz, Multi-Threaded (sec, thread_count_:7, n:3000000)  == 0.034054
Leibniz, Multi-Threaded (sec, thread_count_:8, n:3000000)  == 0.036017
Leibniz, Multi-Threaded (sec, thread_count_:9, n:3000000)  == 0.037777
Leibniz, Multi-Threaded (sec, thread_count_:10, n:3000000)  == 0.039447
Leibniz, Multi-Threaded (sec, thread_count_:11, n:3000000)  == 0.041048
Leibniz, Multi-Threaded (sec, thread_count_:12, n:3000000)  == 0.042522
Leibniz, Multi-Threaded (sec, thread_count_:13, n:3000000)  == 0.043779
Leibniz, Multi-Threaded (sec, thread_count_:14, n:3000000)  == 0.045124
Leibniz, Multi-Threaded (sec, thread_count_:15, n:3000000)  == 0.046359
Leibniz, Multi-Threaded (sec, thread_count_:16, n:3000000)  == 0.047559
Leibniz, Multi-Threaded (sec, thread_count_:17, n:3000000)  == 0.048749
Leibniz, Multi-Threaded (sec, thread_count_:18, n:3000000)  == 0.049757
Leibniz, Multi-Threaded (sec, thread_count_:19, n:3000000)  == 0.050721
Leibniz, Multi-Threaded (sec, thread_count_:20, n:3000000)  == 0.051693
Leibniz, Multi-Threaded (sec, thread_count_:21, n:3000000)  == 0.052594
Leibniz, Multi-Threaded (sec, thread_count_:22, n:3000000)  == 0.053487
Leibniz, Multi-Threaded (sec, thread_count_:23, n:3000000)  == 0.054328
Leibniz, Multi-Threaded (sec, thread_count_:24, n:3000000)  == 0.055079
Leibniz, Multi-Threaded (sec, thread_count_:25, n:3000000)  == 0.055913
Leibniz, Multi-Threaded (sec, thread_count_:26, n:3000000)  == 0.056652
Leibniz, Multi-Threaded (sec, thread_count_:27, n:3000000)  == 0.057845
Leibniz, Multi-Threaded (sec, thread_count_:28, n:3000000)  == 0.060538
Leibniz, Multi-Threaded (sec, thread_count_:1, n:4000000)  == 0.016443
Leibniz, Multi-Threaded (sec, thread_count_:2, n:4000000)  == 0.024373
Leibniz, Multi-Threaded (sec, thread_count_:3, n:4000000)  == 0.029907
Leibniz, Multi-Threaded (sec, thread_count_:4, n:4000000)  == 0.034252
Leibniz, Multi-Threaded (sec, thread_count_:5, n:4000000)  == 0.037707
Leibniz, Multi-Threaded (sec, thread_count_:6, n:4000000)  == 0.040681
Leibniz, Multi-Threaded (sec, thread_count_:7, n:4000000)  == 0.043340
Leibniz, Multi-Threaded (sec, thread_count_:8, n:4000000)  == 0.045708
Leibniz, Multi-Threaded (sec, thread_count_:9, n:4000000)  == 0.048022
Leibniz, Multi-Threaded (sec, thread_count_:10, n:4000000)  == 0.050130
Leibniz, Multi-Threaded (sec, thread_count_:11, n:4000000)  == 0.052042
Leibniz, Multi-Threaded (sec, thread_count_:12, n:4000000)  == 0.053859
Leibniz, Multi-Threaded (sec, thread_count_:13, n:4000000)  == 0.055452
Leibniz, Multi-Threaded (sec, thread_count_:14, n:4000000)  == 0.057136
Leibniz, Multi-Threaded (sec, thread_count_:15, n:4000000)  == 0.058721
Leibniz, Multi-Threaded (sec, thread_count_:16, n:4000000)  == 0.060148
Leibniz, Multi-Threaded (sec, thread_count_:17, n:4000000)  == 0.061538
Leibniz, Multi-Threaded (sec, thread_count_:18, n:4000000)  == 0.062857
Leibniz, Multi-Threaded (sec, thread_count_:19, n:4000000)  == 0.064070
Leibniz, Multi-Threaded (sec, thread_count_:20, n:4000000)  == 0.065215
Leibniz, Multi-Threaded (sec, thread_count_:21, n:4000000)  == 0.066335
Leibniz, Multi-Threaded (sec, thread_count_:22, n:4000000)  == 0.067425
Leibniz, Multi-Threaded (sec, thread_count_:23, n:4000000)  == 0.068441
Leibniz, Multi-Threaded (sec, thread_count_:24, n:4000000)  == 0.069385
Leibniz, Multi-Threaded (sec, thread_count_:25, n:4000000)  == 0.070354
Leibniz, Multi-Threaded (sec, thread_count_:26, n:4000000)  == 0.071227
Leibniz, Multi-Threaded (sec, thread_count_:27, n:4000000)  == 0.072705
Leibniz, Multi-Threaded (sec, thread_count_:28, n:4000000)  == 0.074473
Leibniz, Multi-Threaded (sec, thread_count_:1, n:5000000)  == 0.019161
Leibniz, Multi-Threaded (sec, thread_count_:2, n:5000000)  == 0.028384
Leibniz, Multi-Threaded (sec, thread_count_:3, n:5000000)  == 0.035149
Leibniz, Multi-Threaded (sec, thread_count_:4, n:5000000)  == 0.040281
Leibniz, Multi-Threaded (sec, thread_count_:5, n:5000000)  == 0.044497
Leibniz, Multi-Threaded (sec, thread_count_:6, n:5000000)  == 0.048062
Leibniz, Multi-Threaded (sec, thread_count_:7, n:5000000)  == 0.051385
Leibniz, Multi-Threaded (sec, thread_count_:8, n:5000000)  == 0.054246
Leibniz, Multi-Threaded (sec, thread_count_:9, n:5000000)  == 0.056858
Leibniz, Multi-Threaded (sec, thread_count_:10, n:5000000)  == 0.059367
Leibniz, Multi-Threaded (sec, thread_count_:11, n:5000000)  == 0.061607
Leibniz, Multi-Threaded (sec, thread_count_:12, n:5000000)  == 0.063821
Leibniz, Multi-Threaded (sec, thread_count_:13, n:5000000)  == 0.065838
Leibniz, Multi-Threaded (sec, thread_count_:14, n:5000000)  == 0.067784
Leibniz, Multi-Threaded (sec, thread_count_:15, n:5000000)  == 0.069644
Leibniz, Multi-Threaded (sec, thread_count_:16, n:5000000)  == 0.071464
Leibniz, Multi-Threaded (sec, thread_count_:17, n:5000000)  == 0.073204
Leibniz, Multi-Threaded (sec, thread_count_:18, n:5000000)  == 0.074831
Leibniz, Multi-Threaded (sec, thread_count_:19, n:5000000)  == 0.076465
Leibniz, Multi-Threaded (sec, thread_count_:20, n:5000000)  == 0.077943
Leibniz, Multi-Threaded (sec, thread_count_:21, n:5000000)  == 0.079409
Leibniz, Multi-Threaded (sec, thread_count_:22, n:5000000)  == 0.080837
Leibniz, Multi-Threaded (sec, thread_count_:23, n:5000000)  == 0.082071
Leibniz, Multi-Threaded (sec, thread_count_:24, n:5000000)  == 0.083212
Leibniz, Multi-Threaded (sec, thread_count_:25, n:5000000)  == 0.084426
Leibniz, Multi-Threaded (sec, thread_count_:26, n:5000000)  == 0.085524
Leibniz, Multi-Threaded (sec, thread_count_:27, n:5000000)  == 0.086845
Leibniz, Multi-Threaded (sec, thread_count_:28, n:5000000)  == 0.090467
